"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"10440077"	"0.1910208"	"2.66e-02"	"2.6494682"	"-4.20658"	"0.72665"	"Cmss1"	"cms small ribosomal subunit 1"
"10533213"	"0.1910208"	"2.66e-02"	"2.6494235"	"-4.20665"	"0.4222525"	"Oas3"	"2'-5' oligoadenylate synthetase 3"
"10391378"	"0.19105468"	"2.66e-02"	"-2.6491916"	"-4.20703"	"-0.3918625"	"Ezh1"	"enhancer of zeste 1 polycomb repressive complex 2 subunit"
"10506424"	"0.19125693"	"2.66e-02"	"2.6484214"	"-4.20829"	"0.49432"	"Actg1///Actb"	"actin, gamma, cytoplasmic 1///actin, beta"
"10557206"	"0.19136259"	"2.67e-02"	"-2.6479604"	"-4.20904"	"-0.54657"	"Rbbp6"	"retinoblastoma binding protein 6"
"10453429"	"0.19138512"	"2.67e-02"	"2.6477651"	"-4.20936"	"0.6312925"	"Pigf"	"phosphatidylinositol glycan anchor biosynthesis, class F"
"10453705"	"0.1914281"	"2.67e-02"	"2.6473789"	"-4.20999"	"0.5965275"	"Rab18"	"RAB18, member RAS oncogene family"
"10344385"	"0.1914281"	"2.67e-02"	"-2.6473258"	"-4.21007"	"-0.7115225"	""	""
"10508382"	"0.1914281"	"2.67e-02"	"2.6472578"	"-4.21019"	"0.8739775"	"Ak2"	"adenylate kinase 2"
"10437970"	"0.19144324"	"2.67e-02"	"-2.6470862"	"-4.21046"	"-0.3838525"	"Spidr"	"scaffolding protein involved in DNA repair"
"10360370"	"0.19159018"	"2.67e-02"	"-2.6464863"	"-4.21144"	"-0.4154875"	"BC094916"	"cDNA sequence BC094916"
"10470950"	"0.19159018"	"2.67e-02"	"-2.6462568"	"-4.21182"	"-0.64725"	"Endog"	"endonuclease G"
"10436209"	"0.19159018"	"2.67e-02"	"2.6462305"	"-4.21186"	"0.688175"	"Cblb"	"Casitas B-lineage lymphoma b"
"10410947"	"0.19159018"	"2.67e-02"	"-2.6458885"	"-4.21242"	"-0.4604075"	"Xrcc4"	"X-ray repair complementing defective repair in Chinese hamster cells 4"
"10433049"	"0.19159018"	"2.68e-02"	"2.6457985"	"-4.21256"	"0.83972"	"Atp5g2"	"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C2 (subunit 9)"
"10434675"	"0.19159018"	"2.68e-02"	"2.6457778"	"-4.2126"	"0.348805"	"Dnajb11"	"DnaJ heat shock protein family (Hsp40) member B11"
"10366026"	"0.19159018"	"2.68e-02"	"-2.6457549"	"-4.21264"	"-0.7525425"	"Poc1b"	"POC1 centriolar protein B"
"10358457"	"0.19165823"	"2.68e-02"	"2.6453181"	"-4.21335"	"0.62365"	"Bex4"	"brain expressed X-linked 4"
"10342081"	"0.19165823"	"2.68e-02"	"-2.6452353"	"-4.21348"	"-0.60042"	""	""
"10382336"	"0.19165823"	"2.68e-02"	"2.6451687"	"-4.21359"	"0.3672725"	"4933434M16Rik"	"RIKEN cDNA 4933434M16 gene"
"10466216"	"0.1917404"	"2.68e-02"	"-2.6447837"	"-4.21422"	"-0.3396425"	"Ms4a2"	"membrane-spanning 4-domains, subfamily A, member 2"
"10341671"	"0.1918409"	"2.68e-02"	"-2.6443404"	"-4.21494"	"-0.3479"	""	""
"10501282"	"0.19186723"	"2.68e-02"	"-2.6441198"	"-4.2153"	"-0.4647175"	"Cyb561d1"	"cytochrome b-561 domain containing 1"
"10396610"	"0.19186723"	"2.68e-02"	"-2.6440106"	"-4.21548"	"-0.4480825"	"Mthfd1"	"methylenetetrahydrofolate dehydrogenase (NADP+ dependent), methenyltetrahydrofolate cyclohydrolase, formyltetrahydrofolate synthase"
"10494551"	"0.19192587"	"2.68e-02"	"-2.6437009"	"-4.21598"	"-0.5734325"	"Acp6"	"acid phosphatase 6, lysophosphatidic"
"10343481"	"0.19194467"	"2.69e-02"	"2.6434249"	"-4.21643"	"0.566595"	""	""
"10573332"	"0.19194467"	"2.69e-02"	"-2.6432989"	"-4.21664"	"-0.3967975"	"4930432K21Rik"	"RIKEN cDNA 4930432K21 gene"
"10474545"	"0.19194467"	"2.69e-02"	"-2.6432725"	"-4.21668"	"-0.8505425"	"Slc12a6"	"solute carrier family 12, member 6"
"10445664"	"0.19196447"	"2.69e-02"	"-2.6430866"	"-4.21698"	"-0.3062575"	"Actr1b///Guca1b"	"ARP1 actin-related protein 1B, centractin beta///guanylate cyclase activator 1B"
"10469856"	"0.19200758"	"2.69e-02"	"-2.6428266"	"-4.21741"	"-0.4761825"	"Dph7"	"diphthamine biosynethesis 7"
"10360105"	"0.19200953"	"2.69e-02"	"-2.6426976"	"-4.21762"	"-0.54927"	"Usp21"	"ubiquitin specific peptidase 21"
"10560282"	"0.19201097"	"2.69e-02"	"-2.6425703"	"-4.21783"	"-0.65883"	"Arhgap35"	"Rho GTPase activating protein 35"
"10391732"	"0.19216566"	"2.69e-02"	"-2.6419554"	"-4.21883"	"-0.3978425"	"Gpatch8"	"G patch domain containing 8"
"10370072"	"0.19228369"	"2.69e-02"	"-2.6414574"	"-4.21964"	"-0.428315"	"Prmt2"	"protein arginine N-methyltransferase 2"
"10350146"	"0.1922927"	"2.69e-02"	"-2.6413061"	"-4.21989"	"-0.3723025"	"Phlda3"	"pleckstrin homology like domain, family A, member 3"
"10594969"	"0.19232373"	"2.70e-02"	"-2.6410849"	"-4.22025"	"-0.4280975"	"Unc13c"	"unc-13 homolog C (C. elegans)"
"10483698"	"0.19242412"	"2.70e-02"	"2.6406433"	"-4.22097"	"0.34078"	"Wipf1"	"WAS/WASL interacting protein family, member 1"
"10405938"	"0.19243251"	"2.70e-02"	"-2.6404941"	"-4.22121"	"-0.9586675"	"Zfp273"	"zinc finger protein 273"
"10343963"	"0.19247468"	"2.70e-02"	"-2.6402376"	"-4.22163"	"-1.27102"	""	""
"10578515"	"0.19251568"	"2.70e-02"	"2.6399849"	"-4.22204"	"0.616845"	"Ankrd37"	"ankyrin repeat domain 37"
"10508019"	"0.19253614"	"2.70e-02"	"-2.6397975"	"-4.22235"	"-0.5181575"	"Gnl2"	"guanine nucleotide binding protein-like 2 (nucleolar)"
"10584229"	"0.192681"	"2.70e-02"	"-2.6391739"	"-4.22336"	"-0.6067125"	"Cdon"	"cell adhesion molecule-related/down-regulated by oncogenes"
"10371271"	"0.192681"	"2.71e-02"	"-2.6389796"	"-4.22368"	"-0.378625"	"Zfp781"	"zinc finger protein 781"
"10406407"	"0.192681"	"2.71e-02"	"-2.6389103"	"-4.22379"	"-0.633025"	"Arrdc3"	"arrestin domain containing 3"
"10457895"	"0.192681"	"2.71e-02"	"2.638848"	"-4.22389"	"0.2702125"	"Celf4"	"CUGBP, Elav-like family member 4"
"10500103"	"0.19275671"	"2.71e-02"	"-2.6384781"	"-4.2245"	"-0.3681725"	"Gabpb2"	"GA repeat binding protein, beta 2"
"10355327"	"0.19275671"	"2.71e-02"	"2.6383632"	"-4.22468"	"0.8103725"	"Bard1"	"BRCA1 associated RING domain 1"
"10509113"	"0.1927571"	"2.71e-02"	"-2.6382396"	"-4.22488"	"-0.3167375"	"Srsf10"	"serine/arginine-rich splicing factor 10"
"10543134"	"0.19280549"	"2.71e-02"	"2.6378578"	"-4.22551"	"0.276915"	"Ndufa4"	"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 4"
"10424945"	"0.19280549"	"2.71e-02"	"-2.6378416"	"-4.22553"	"-0.3446625"	"Kifc2"	"kinesin family member C2"
"10524659"	"0.19286401"	"2.71e-02"	"-2.6375339"	"-4.22603"	"-0.34136"	"Pop5"	"processing of precursor 5, ribonuclease P/MRP family (S. cerevisiae)"
"10369276"	"0.19293185"	"2.71e-02"	"2.6370956"	"-4.22675"	"0.40869"	"Mcu"	"mitochondrial calcium uniporter"
"10592237"	"0.19293185"	"2.71e-02"	"2.6370745"	"-4.22678"	"0.91938"	"Ei24"	"etoposide induced 2.4 mRNA"
"10566585"	"0.19300085"	"2.72e-02"	"-2.6367338"	"-4.22734"	"-0.91025"	"Gm1966"	"predicted gene 1966"
"10342038"	"0.19303455"	"2.72e-02"	"-2.6365049"	"-4.22771"	"-1.820505"	""	""
"10342309"	"0.19304913"	"2.72e-02"	"-2.6362669"	"-4.2281"	"-0.5699875"	""	""
"10426909"	"0.19304913"	"2.72e-02"	"-2.6361171"	"-4.22834"	"-0.3644825"	"Letmd1"	"LETM1 domain containing 1"
"10408346"	"0.19304913"	"2.72e-02"	"-2.6360924"	"-4.22838"	"-0.39466"	"Mrs2"	"MRS2 magnesium transporter"
"10412417"	"0.19311162"	"2.72e-02"	"2.6357726"	"-4.2289"	"0.2957725"	"3110070M22Rik"	"RIKEN cDNA 3110070M22 gene"
"10348201"	"0.19316911"	"2.72e-02"	"-2.635386"	"-4.22953"	"-0.3388275"	"Gigyf2"	"GRB10 interacting GYF protein 2"
"10420023"	"0.19316911"	"2.72e-02"	"-2.6353466"	"-4.2296"	"-0.389505"	"Emc9"	"ER membrane protein complex subunit 9"
"10384737"	"0.1932446"	"2.72e-02"	"-2.6349188"	"-4.23029"	"-0.4286625"	"Papolg"	"poly(A) polymerase gamma"
"10338327"	"0.1932446"	"2.72e-02"	"2.6348639"	"-4.23038"	"0.9403025"	""	""
"10390059"	"0.19324504"	"2.72e-02"	"-2.6347406"	"-4.23059"	"-0.445245"	"Xylt2"	"xylosyltransferase II"
"10368224"	"0.19338084"	"2.73e-02"	"-2.6341893"	"-4.23148"	"-0.47495"	"E030030I06Rik"	"RIKEN cDNA E030030I06 gene"
"10576073"	"0.19356581"	"2.73e-02"	"-2.6334832"	"-4.23263"	"-0.413155"	"Banp"	"BTG3 associated nuclear protein"
"10340510"	"0.19357054"	"2.73e-02"	"-2.6333464"	"-4.23286"	"-0.69493"	""	""
"10455656"	"0.19380488"	"2.74e-02"	"-2.632262"	"-4.23462"	"-0.5590375"	"Hsd17b4"	"hydroxysteroid (17-beta) dehydrogenase 4"
"10341561"	"0.19380488"	"2.74e-02"	"2.6322445"	"-4.23465"	"0.55023"	""	""
"10463687"	"0.19380488"	"2.74e-02"	"-2.6322416"	"-4.23466"	"-0.476955"	"Wbp1l"	"WW domain binding protein 1 like"
"10342237"	"0.19390744"	"2.74e-02"	"-2.6317965"	"-4.23538"	"-1.275355"	""	""
"10543544"	"0.19409357"	"2.74e-02"	"-2.6309885"	"-4.2367"	"-0.4729025"	"Lrrc4"	"leucine rich repeat containing 4"
"10453811"	"0.19409357"	"2.74e-02"	"-2.6309668"	"-4.23673"	"-0.300485"	"Greb1l"	"growth regulation by estrogen in breast cancer-like"
"10341019"	"0.19418199"	"2.74e-02"	"-2.6305668"	"-4.23739"	"-0.5186275"	""	""
"10451481"	"0.19445968"	"2.75e-02"	"-2.6295719"	"-4.23901"	"-0.64195"	"Gltscr1l"	"GLTSCR1-like"
"10343074"	"0.19450752"	"2.75e-02"	"-2.6292999"	"-4.23945"	"-0.9797925"	""	""
"10338504"	"0.19457954"	"2.75e-02"	"2.6289521"	"-4.24002"	"1.020655"	""	""
"10438738"	"0.19462737"	"2.75e-02"	"2.6286586"	"-4.24049"	"0.64778"	"Bcl6"	"B cell leukemia/lymphoma 6"
"10344015"	"0.19462737"	"2.75e-02"	"-2.6285588"	"-4.24066"	"-0.7317075"	""	""
"10338872"	"0.19470128"	"2.75e-02"	"-2.6282052"	"-4.24123"	"-1.0601425"	""	""
"10585970"	"0.19478229"	"2.75e-02"	"-2.6278295"	"-4.24184"	"-0.998645"	"Myo9a"	"myosin IXa"
"10516551"	"0.19505368"	"2.76e-02"	"-2.6268572"	"-4.24343"	"-0.408725"	"S100pbp"	"S100P binding protein"
"10342389"	"0.19513787"	"2.76e-02"	"-2.6264721"	"-4.24405"	"-0.5064275"	""	""
"10342757"	"0.1952727"	"2.76e-02"	"-2.6259286"	"-4.24494"	"-0.52553"	""	""
"10424979"	"0.19534557"	"2.77e-02"	"-2.6255008"	"-4.24564"	"-0.346735"	"Gpt"	"glutamic pyruvic transaminase, soluble"
"10501690"	"0.19534557"	"2.77e-02"	"2.6254248"	"-4.24576"	"0.449895"	"Slc35a3"	"solute carrier family 35 (UDP-N-acetylglucosamine (UDP-GlcNAc) transporter), member 3"
"10408902"	"0.19534557"	"2.77e-02"	"2.6252464"	"-4.24605"	"0.373335"	"Mcur1"	"mitochondrial calcium uniporter regulator 1"
"10552118"	"0.19534557"	"2.77e-02"	"2.6252151"	"-4.2461"	"0.686715"	""	""
"10340658"	"0.19536784"	"2.77e-02"	"2.6249891"	"-4.24647"	"0.4738025"	""	""
"10448350"	"0.19536784"	"2.77e-02"	"2.6249028"	"-4.24661"	"0.42132"	"Paqr4"	"progestin and adipoQ receptor family member IV"
"10339312"	"0.19542089"	"2.77e-02"	"2.6246157"	"-4.24708"	"0.7348625"	""	""
"10392328"	"0.19549029"	"2.77e-02"	"-2.6241469"	"-4.24784"	"-0.34522"	"Nol11"	"nucleolar protein 11"
"10344188"	"0.19549029"	"2.77e-02"	"-2.6240878"	"-4.24794"	"-0.53747"	""	""
"10344929"	"0.19549029"	"2.77e-02"	"2.6240351"	"-4.24802"	"0.371225"	"Gm9947"	"predicted gene 9947"
"10540283"	"0.19563145"	"2.78e-02"	"-2.623383"	"-4.24909"	"-0.494365"	"Ppp4r2"	"protein phosphatase 4, regulatory subunit 2"
"10482802"	"0.19563145"	"2.78e-02"	"-2.6233517"	"-4.24914"	"-0.43441"	"Cytip"	"cytohesin 1 interacting protein"
"10401805"	"0.19577667"	"2.78e-02"	"2.6227446"	"-4.25013"	"0.4534325"	"Snw1///Snw1"	"SNW domain containing 1///SNW domain containing 1"
"10541191"	"0.19577667"	"2.78e-02"	"-2.6226561"	"-4.25027"	"-0.414755"	"Rad52"	"RAD52 homolog, DNA repair protein"
"10548511"	"0.19620155"	"2.78e-02"	"-2.6212104"	"-4.25262"	"-0.4627225"	""	""
"10341077"	"0.19620829"	"2.79e-02"	"-2.6209546"	"-4.25304"	"-0.50578"	""	""
"10414537"	"0.19620829"	"2.79e-02"	"2.6209473"	"-4.25305"	"0.3927075"	"Rnase4///Ang"	"ribonuclease, RNase A family 4///angiogenin, ribonuclease, RNase A family, 5"
"10339375"	"0.1968863"	"2.80e-02"	"2.6187187"	"-4.25668"	"0.49894"	""	""
"10342519"	"0.19694175"	"2.80e-02"	"-2.6184256"	"-4.25716"	"-1.0180725"	""	""
"10477642"	"0.19723938"	"2.80e-02"	"-2.6173821"	"-4.25886"	"-0.90974"	"Mir695"	"microRNA 695"
"10341901"	"0.19736579"	"2.80e-02"	"2.6168555"	"-4.25971"	"0.6367"	""	""
"10563816"	"0.19736579"	"2.81e-02"	"2.6167039"	"-4.25996"	"0.38741"	"Fancf"	"Fanconi anemia, complementation group F"
"10447490"	"0.19736579"	"2.81e-02"	"-2.6166279"	"-4.26008"	"-0.4882175"	"Pja2"	"praja 2, RING-H2 motif containing"
"10387944"	"0.19746129"	"2.81e-02"	"-2.6161325"	"-4.26089"	"-0.46966"	"Camta2"	"calmodulin binding transcription activator 2"
"10555795"	"0.19746129"	"2.81e-02"	"-2.6160907"	"-4.26096"	"-0.38129"	"Olfr613"	"olfactory receptor 613"
"10373651"	"0.19750468"	"2.81e-02"	"-2.6158357"	"-4.26137"	"-0.3534"	""	""
"10488693"	"0.19750729"	"2.81e-02"	"-2.6157068"	"-4.26158"	"-0.58846"	"Tspyl3"	"TSPY-like 3"
"10338887"	"0.1977193"	"2.81e-02"	"-2.6149306"	"-4.26285"	"-0.4865675"	""	""
"10463981"	"0.19774127"	"2.81e-02"	"-2.614742"	"-4.26316"	"-0.5207575"	"Rbm20"	"RNA binding motif protein 20"
"10341249"	"0.19783769"	"2.82e-02"	"-2.6143234"	"-4.26384"	"-0.60614"	""	""
"10527799"	"0.19790847"	"2.82e-02"	"-2.6139842"	"-4.26439"	"-0.6201575"	""	""
"10344170"	"0.19797166"	"2.82e-02"	"-2.6136468"	"-4.26494"	"-0.5533825"	""	""
"10421214"	"0.19797166"	"2.82e-02"	"-2.6135479"	"-4.2651"	"-0.393905"	"Rhobtb2"	"Rho-related BTB domain containing 2"
"10535954"	"0.19809605"	"2.82e-02"	"-2.6130435"	"-4.26592"	"-0.44588"	"Gm8675"	"predicted gene 8675"
"10526724"	"0.19813732"	"2.82e-02"	"2.6127573"	"-4.26639"	"0.486495"	""	""
"10579347"	"0.19813732"	"2.82e-02"	"2.6126751"	"-4.26652"	"0.95991"	"Ifi30"	"interferon gamma inducible protein 30"
"10383208"	"0.19820702"	"2.83e-02"	"2.6123397"	"-4.26707"	"0.3592225"	""	""
"10605831"	"0.19823662"	"2.83e-02"	"-2.612128"	"-4.26741"	"-0.4653575"	"Las1l"	"LAS1-like (S. cerevisiae)"
"10542460"	"0.19824003"	"2.83e-02"	"2.611997"	"-4.26762"	"0.6415675"	"Dera"	"deoxyribose-phosphate aldolase (putative)"
"10341104"	"0.19829174"	"2.83e-02"	"2.6117172"	"-4.26808"	"1.0551175"	""	""
"10604503"	"0.19836695"	"2.83e-02"	"-2.6112881"	"-4.26878"	"-0.342705"	"Olfr1324"	"olfactory receptor 1324"
"10385572"	"0.19836695"	"2.83e-02"	"2.6112447"	"-4.26885"	"0.51794"	"Sqstm1"	"sequestosome 1"
"10412960"	"0.19840021"	"2.83e-02"	"-2.6109149"	"-4.26938"	"-0.55022"	"Fam149b"	"family with sequence similarity 149, member B"
"10420030"	"0.19840021"	"2.83e-02"	"2.6109015"	"-4.26941"	"0.4003375"	"Psme2"	"proteasome (prosome, macropain) activator subunit 2 (PA28 beta)"
"10375083"	"0.1985083"	"2.83e-02"	"-2.6104484"	"-4.27014"	"-0.57976"	"Stk10"	"serine/threonine kinase 10"
"10416709"	"0.19854012"	"2.84e-02"	"-2.6102301"	"-4.2705"	"-0.3330975"	"Tdrd3"	"tudor domain containing 3"
"10567589"	"0.1986105"	"2.84e-02"	"-2.6097889"	"-4.27122"	"-1.34004"	"Usp31"	"ubiquitin specific peptidase 31"
"10503989"	"0.1986105"	"2.84e-02"	"-2.6097731"	"-4.27124"	"-0.53088"	"Toporsos"	"topoisomerase I binding, arginine/serine-rich, opposite strand"
"10374350"	"0.19868536"	"2.84e-02"	"-2.6093438"	"-4.27194"	"-0.4757925"	""	""
"10604763"	"0.19868536"	"2.84e-02"	"2.6093024"	"-4.27201"	"0.3579"	"Arpc1b"	"actin related protein 2/3 complex, subunit 1B"
"10600150"	"0.19880442"	"2.84e-02"	"-2.6088162"	"-4.2728"	"-0.373185"	"Zfp275"	"zinc finger protein 275"
"10351788"	"0.19882894"	"2.84e-02"	"-2.6086207"	"-4.27312"	"-0.3487575"	"Pigm"	"phosphatidylinositol glycan anchor biosynthesis, class M"
"10458278"	"0.19909468"	"2.85e-02"	"2.6075696"	"-4.27483"	"0.49714"	"Mzb1"	"marginal zone B and B1 cell-specific protein 1"
"10555116"	"0.19909468"	"2.85e-02"	"-2.6075645"	"-4.27484"	"-0.345815"	"Gm9990"	"predicted gene 9990"
"10339751"	"0.19916121"	"2.85e-02"	"2.6072192"	"-4.2754"	"1.260225"	""	""
"10580733"	"0.19916121"	"2.85e-02"	"-2.6071202"	"-4.27556"	"-0.42067"	"Bbs2"	"Bardet-Biedl syndrome 2 (human)"
"10515878"	"0.19927252"	"2.85e-02"	"2.6066588"	"-4.27631"	"0.2946425"	"Ybx1"	"Y box protein 1"
"10517573"	"0.19929508"	"2.85e-02"	"2.6064696"	"-4.27662"	"0.4197175"	"Cela3b"	"chymotrypsin-like elastase family, member 3B"
"10568221"	"0.19937259"	"2.85e-02"	"2.6061121"	"-4.2772"	"0.29288"	"Sephs2"	"selenophosphate synthetase 2"
"10464659"	"0.19939203"	"2.86e-02"	"-2.6059325"	"-4.27749"	"-0.593025"	"Rad9a"	"RAD9 checkpoint clamp component A"
"10483521"	"0.19942899"	"2.86e-02"	"-2.605618"	"-4.278"	"-0.4227625"	"Fastkd1"	"FAST kinase domains 1"
"10584309"	"0.19942899"	"2.86e-02"	"-2.6055794"	"-4.27807"	"-0.4272525"	"Msantd2"	"Myb/SANT-like DNA-binding domain containing 2"
"10465043"	"0.19949435"	"2.86e-02"	"2.6052593"	"-4.27859"	"0.5270975"	""	""
"10411927"	"0.19963521"	"2.86e-02"	"2.6046834"	"-4.27952"	"0.320885"	"Cwc27"	"CWC27 spliceosome-associated protein"
"10541785"	"0.19963521"	"2.86e-02"	"-2.6045884"	"-4.27968"	"-0.4030575"	"Acrbp"	"proacrosin binding protein"
"10599032"	"0.1996543"	"2.86e-02"	"-2.6041842"	"-4.28034"	"-0.3116825"	"Wdr44"	"WD repeat domain 44"
"10479165"	"0.1996543"	"2.86e-02"	"2.6041711"	"-4.28036"	"0.3234275"	"Edn3"	"endothelin 3"
"10510982"	"0.1996543"	"2.86e-02"	"-2.6041705"	"-4.28036"	"-0.387"	"Pex10"	"peroxisomal biogenesis factor 10"
"10338735"	"0.19966126"	"2.86e-02"	"-2.6040295"	"-4.28059"	"-0.4237075"	""	""
"10388517"	"0.20009762"	"2.87e-02"	"-2.6025761"	"-4.28295"	"-0.84592"	"Gemin4"	"gem (nuclear organelle) associated protein 4"
"10577922"	"0.20035337"	"2.88e-02"	"2.6016761"	"-4.28442"	"0.3577175"	"Hook3"	"hook microtubule tethering protein 3"
"10566333"	"0.20045576"	"2.88e-02"	"-2.6011682"	"-4.28524"	"-0.2906625"	"Trim5///Trim12c///Trim12a"	"tripartite motif-containing 5///tripartite motif-containing 12C///tripartite motif-containing 12A"
"10507137"	"0.20045576"	"2.88e-02"	"2.6011247"	"-4.28531"	"0.4318625"	"Pdzk1ip1"	"PDZK1 interacting protein 1"
"10475487"	"0.20050508"	"2.88e-02"	"-2.6008548"	"-4.28575"	"-0.8209"	"Slc28a2"	"solute carrier family 28 (sodium-coupled nucleoside transporter), member 2"
"10529154"	"0.20051679"	"2.88e-02"	"2.6006995"	"-4.28601"	"0.3065725"	"Gm9970"	"predicted gene 9970"
"10478283"	"0.20054462"	"2.88e-02"	"2.6004951"	"-4.28634"	"0.3601675"	"Mphosph6"	"M phase phosphoprotein 6"
"10439268"	"0.20067802"	"2.88e-02"	"2.599831"	"-4.28742"	"0.612045"	"Dtx3l"	"deltex 3-like, E3 ubiquitin ligase"
"10570308"	"0.20067802"	"2.89e-02"	"-2.5994802"	"-4.28799"	"-0.4157675"	"Proz"	"protein Z, vitamin K-dependent plasma glycoprotein"
"10468949"	"0.20067802"	"2.89e-02"	"2.5994278"	"-4.28807"	"0.47624"	"Dclre1c"	"DNA cross-link repair 1C"
"10342690"	"0.20067802"	"2.89e-02"	"2.5993706"	"-4.28817"	"0.703335"	""	""
"10353028"	"0.20067802"	"2.89e-02"	"-2.5986537"	"-4.28933"	"-0.320175"	"Vcpip1"	"valosin containing protein (p97)/p47 complex interacting protein 1"
"10538373"	"0.20067802"	"2.89e-02"	"-2.5983594"	"-4.28981"	"-0.387645"	"Prr15"	"proline rich 15"
"10567171"	"0.20067802"	"2.89e-02"	"-2.598174"	"-4.29011"	"-1.09748"	"Snord14a///Rps13"	"small nucleolar RNA, C/D box 14A///ribosomal protein S13"
"10577492"	"0.20067802"	"2.90e-02"	"-2.5965662"	"-4.29273"	"-0.369775"	"Nek3"	"NIMA (never in mitosis gene a)-related expressed kinase 3"
"10560856"	"0.20067802"	"2.90e-02"	"-2.5962684"	"-4.29321"	"-0.4231325"	"Irgc1"	"immunity-related GTPase family, cinema 1"
"10344521"	"0.20067802"	"2.90e-02"	"-2.5961015"	"-4.29349"	"-0.92916"	""	""
"10338823"	"0.20067802"	"2.90e-02"	"-2.595987"	"-4.29367"	"-0.68955"	""	""
"10564434"	"0.20067802"	"2.91e-02"	"-2.5943266"	"-4.29637"	"-0.3502475"	""	""
"10362511"	"0.20067802"	"2.91e-02"	"2.5943155"	"-4.29639"	"0.471285"	"Gstm3"	"glutathione S-transferase, mu 3"
"10524631"	"0.20067802"	"2.91e-02"	"2.5942789"	"-4.29645"	"0.358805"	"Oasl1"	"2'-5' oligoadenylate synthetase-like 1"
"10344502"	"0.20067802"	"2.91e-02"	"2.5938979"	"-4.29707"	"0.2866725"	""	""
"10460255"	"0.20067802"	"2.91e-02"	"2.5937792"	"-4.29726"	"0.335"	"Aldh3b3"	"aldehyde dehydrogenase 3 family, member B3"
"10498921"	"0.20067802"	"2.91e-02"	"-2.5937332"	"-4.29734"	"-0.4287325"	"Tdo2"	"tryptophan 2,3-dioxygenase"
"10359078"	"0.20067802"	"2.91e-02"	"-2.5935404"	"-4.29765"	"-0.6793125"	"Cep350"	"centrosomal protein 350"
"10341134"	"0.20067802"	"2.91e-02"	"2.5934546"	"-4.29779"	"0.9777275"	""	""
"10488106"	"0.20067802"	"2.92e-02"	"-2.5931802"	"-4.29824"	"-0.6348025"	""	""
"10414909"	"0.20067802"	"2.92e-02"	"-2.5927522"	"-4.29893"	"-1.4024475"	"Trav3n-3///Trav3-3"	"T cell receptor alpha variable 3N-3///T cell receptor alpha variable 3-3"
"10419559"	"0.20067802"	"2.92e-02"	"-2.5923161"	"-4.29964"	"-0.393995"	"Rnase12"	"ribonuclease, RNase A family, 12 (non-active)"
"10427681"	"0.20067802"	"2.92e-02"	"-2.5921628"	"-4.29989"	"-0.41866"	"Spef2"	"sperm flagellar 2"
"10368689"	"0.20067802"	"2.92e-02"	"-2.5920676"	"-4.30005"	"-0.33337"	"Wisp3"	"WNT1 inducible signaling pathway protein 3"
"10340959"	"0.20067802"	"2.92e-02"	"2.5919957"	"-4.30016"	"0.4117675"	""	""
"10345436"	"0.20067802"	"2.93e-02"	"-2.5911855"	"-4.30148"	"-0.8160125"	""	""
"10346222"	"0.20067802"	"2.93e-02"	"-2.5911855"	"-4.30148"	"-0.8160125"	""	""
"10356762"	"0.20067802"	"2.93e-02"	"-2.5911855"	"-4.30148"	"-0.8160125"	""	""
"10357298"	"0.20067802"	"2.93e-02"	"-2.5911855"	"-4.30148"	"-0.8160125"	""	""
"10359642"	"0.20067802"	"2.93e-02"	"-2.5911855"	"-4.30148"	"-0.8160125"	""	""
"10363005"	"0.20067802"	"2.93e-02"	"-2.5911855"	"-4.30148"	"-0.8160125"	""	""
"10363561"	"0.20067802"	"2.93e-02"	"-2.5911855"	"-4.30148"	"-0.8160125"	""	""
"10374183"	"0.20067802"	"2.93e-02"	"-2.5911855"	"-4.30148"	"-0.8160125"	""	""
"10374352"	"0.20067802"	"2.93e-02"	"-2.5911855"	"-4.30148"	"-0.8160125"	""	""
"10375324"	"0.20067802"	"2.93e-02"	"-2.5911855"	"-4.30148"	"-0.8160125"	""	""
"10395275"	"0.20067802"	"2.93e-02"	"-2.5911855"	"-4.30148"	"-0.8160125"	""	""
"10410927"	"0.20067802"	"2.93e-02"	"-2.5911855"	"-4.30148"	"-0.8160125"	""	""
"10416696"	"0.20067802"	"2.93e-02"	"-2.5911855"	"-4.30148"	"-0.8160125"	""	""
"10416698"	"0.20067802"	"2.93e-02"	"-2.5911855"	"-4.30148"	"-0.8160125"	""	""
"10422247"	"0.20067802"	"2.93e-02"	"-2.5911855"	"-4.30148"	"-0.8160125"	""	""
"10424377"	"0.20067802"	"2.93e-02"	"-2.5911855"	"-4.30148"	"-0.8160125"	""	""
"10427389"	"0.20067802"	"2.93e-02"	"-2.5911855"	"-4.30148"	"-0.8160125"	""	""
"10448230"	"0.20067802"	"2.93e-02"	"-2.5911855"	"-4.30148"	"-0.8160125"	""	""
"10457667"	"0.20067802"	"2.93e-02"	"-2.5911855"	"-4.30148"	"-0.8160125"	""	""
"10468487"	"0.20067802"	"2.93e-02"	"-2.5911855"	"-4.30148"	"-0.8160125"	""	""
"10469127"	"0.20067802"	"2.93e-02"	"-2.5911855"	"-4.30148"	"-0.8160125"	""	""
